26_SIP_SIP73806	0/0
26_SIP_SIP73807	0/0
26_SIP_SIP73808	0/0
26_SIP_SIP73809	0/0
26_SLG_SLG07601	0/0
26_SLG_SLG07602	0/0
26_SLG_SLG07603	0/0
26_SPH_SPH52601	0/0
26_SPH_SPH52611	0/0
26_SPH_SPH52612	0/0
26_SPH_SPH52617	0/0
26_SPH_SPH52619	0/0
26_SWM_SWM20601	0/0
26_TWG_TWG3801	0/0
26_VKC_VKC02401	0/0
26_VKC_VKC02403	0/0
26_VKC_VKC02404	0/0
26_VKC_VKC02415	0/0
26_YKH_YKH68201	0/0
26_YKH_YKH68208	0/0
26_ZUR_ZUR76207	0/0
26_ZUR_ZUR76208	0/0
26_ZUR_ZUR76211	0/0
26_ZUR_ZUR76213	0/0
26_ZUR_ZUR76214	0/0
27505	0/0
27_1000_10034	0/0
27_1001_1070	0/0
27_1003_10064	0/0
27_1004_62128	0/0
27_1009_61539	0/0
27_1012_16061	0/0
27_1016_62504	0/0
27_1017_62505	0/0
27_1021_10040	0/0
27_1024_62388	0/0
27_1025_62008	0/0
27_1027_61803	0/0
27_1029_62175	0/0
27_102_84733	0/0
27_102_84734	0/0
27_102_84735	0/0
27_102_84867	0/0
27_102_85020	0/0
27_1032_62657	0/0
27_1036_1445	0/0
27_1041_10037	0/0
27_1047_62229	0/0
27_104_12921	0/0
27_104_62571	0/0
27_104_84750	0/0
27_104_84751	0/0
27_104_84859	0/0
27_104_84992	0/0
27_1052_63118	0/0
27_1055_61638	0/0
27_1060_61511	0/0
27_1065_63272	0/0
27_1071_63479	0/0
27_1073_63809	0/0
27_1074_64034	0/0
27_1078_22647	0/0
27_1079_63607	0/0
27_1080_62483	0/0
27_1082_61527	0/0
27_1084_15968	0/0
27_1085_61945	0/0
27_1093_64048	0/0
27_1098_72073	0/0
27_111_62623	0/0
27_111_62649	0/0
27_115_84888	0/0
27_115_84900	0/0
27_115_85491	0/0
27_115_85492	0/0
27_115_85493	0/0
27_117_84908	0/0
27_117_84909	0/0
27_117_84912	0/0
27_117_84913	0/0
27_119_84955	0/0
27_119_84976	0/0
27_119_84979	0/0
27_119_85114	0/0
27_120_84930	0/0
27_120_84931	0/0
27_120_84932	0/0
27_121_84933	0/0
27_121_84936	0/0
27_121_84937	0/0
27_121_84938	0/0
27_122_11964	0/0
27_125_84982	0/0
27_125_84985	0/0
27_125_84986	0/0
27_125_84987	0/0
27_125_84988	0/0
27_126_85000	0/0
27_126_85004	0/0
27_126_85005	0/0
27_126_85178	0/0
27_126_85225	0/0
27_130_85028	0/0
27_130_85029	0/0
27_130_85038	0/0
27_130_85039	0/0
27_130_85043	0/0
27_130_85045	0/0
27_130_85066	0/0
27_131_85031	0/0
27_131_85031.WGS	0/0
27_131_85032	0/0
27_131_85033	0/0
27_131_85041	0/0
27_131_85041.exome	0/0
27_131_85046	0/0
27_131_85046.exome	0/0
27_131_85047	0/0
27_131_85047.exome	0/0
27_131_85050	0/0
27_131_85050.exome	0/0
27_131_85058	0/0
27_131_85092	0/0
27_131_85092.WGS	0/0
27_131_85093	0/0
27_132_85048	0/0
27_132_85117	0/0
27_132_85118	0/0
27_132_85454	0/0
27_134_61566	0/0
27_134_85107	0/0
27_134_85113	0/0
27_134_85115	0/0
27_135_62706	0/0
27_135_85150	0/0
27_135_85151	0/0
27_135_85152	0/0
27_136_85160	0/0
27_136_85161	0/0
27_136_85162	0/0
27_136_85165	0/0
27_136_85166	0/0
27_136_85168	0/0
27_138_85219	0/0
27_138_85220	0/0
27_138_85240	0/0
27_138_85248	0/0
27_141_85234	0/0
27_141_85235	0/0
27_141_85253	0/0
27_141_85254	0/0
27_141_85275	0/0
27_142_85249	0/0
27_143_85270	0/0
27_143_85277	0/0
27_143_85279	0/0
27_143_85288	0/0
27_143_85299	0/0
27_147_85332	0/0
27_147_85339	0/0
27_147_85340	0/0
27_147_85341	0/0
27_148_85389	0/0
27_148_85390	0/0
27_148_85417	0/0
27_148_85422	0/0
27_148_85452	0/0
27_149_62322	0/0
27_149_85457	0/0
27_149_85458	0/0
27_152_63599	0/0
27_152_85522	0/0
27_152_85525	0/0
27_152_85526	0/0
27_152_85554	0/0
27_157_85558	0/0
27_157_85559	0/0
27_157_85560	0/0
27_157_85561	0/0
27_161_62262	0/0
27_162_85624	0/0
27_162_85639	0/0
27_162_85640	0/0
27_164_85644	0/0
27_164_85648	0/0
27_164_85650	0/0
27_165_85672	0/0
27_165_85673	0/0
27_165_85674	0/0
27_166_85686	0/0
27_166_85687	0/0
27_166_85687.exome	0/0
27_166_85688	0/0
27_166_85690	0/0
27_166_85719	0/0
27_166_85720	0/0
27_167_85703	0/0
27_167_85704	0/0
27_167_85708	0/0
27_167_85710	0/0
27_167_85712	0/0
27_172_22636	0/0
27_176_85817	0/0
27_176_85818	0/0
27_176_85936	0/0
27_176_86020	0/0
27_239_65978	0/0
27_239_86364	0/0
27_25_62220	0/0
27_30_61684	0/0
27_30_84241	0/0
27_30_84246	0/0
27_3_60559	0/0
27_3_82474	0/0
27_3_82599	0/0
27_3_82616	0/0
27_40_61084	0/0
27_40_61084.exome	0/0
27_40_82654	0/0
27_40_82654.exome	0/0
27_40_82655	0/0
27_40_82655.WGS	0/0
27_40_82659	0/0
27_40_82669	0/0
27_40_82669.exome	0/0
27_40_82671	0/0
27_40_83580	0/0
27_44_1307	0/0
27_44_84092	0/0
27_44_84130	0/0
27_51_83751	0/0
27_51_83752	0/0
27_51_83755	0/0
27_55_60181	0/0
27_55_60181.exome	0/0
27_55_83832	0/0
27_55_83832.exome	0/0
27_55_83833	0/0
27_55_83833.exome	0/0
27_55_84619	0/0
27_55_84798	0/0
27_55_84798.WGS	0/0
27_55_84834	0/0
27_56_61666	0/0
27_57_84797	0/0
27_62_84182	0/0
27_70_84228	0/0
27_70_84229	0/0
27_70_84864	0/0
27_70_84890	0/0
27_73_61547	0/0
27_73_61576	0/0
27_73_85988	0/0
27_7_40116	0/0
27_7_60549	0/0
27_7_82682	0/0
27_7_84860	0/0
27_81_62259	0/0
27_90_84559	0/0
27_90_84583	0/0
27_90_84584	0/0
27_90_84585	0/0
27_90_84784	0/0
27_97_84588	0/0
27_97_84596	0/0
27_97_85102	0/0
27_97_85515	0/0
27_97_85580	0/0
27_99_84604	0/0
27_99_84605	0/0
27_99_85406	0/0
27_99_85407	0/0
27_99_86013	0/0
28_2_22	0/0
28_5_49	0/0
28_5_52	0/0
28_5_53	0/0
28_5_56	0/0
2_18_1	0/0
2_18_4	0/0
2_18_9	0/0
2_18_B1537	0/0
2_20_1	0/0
2_20_11	0/0
2_20_23	0/0
2_20_5	0/0
2_20_9	0/0
2_22_1	0/0
2_22_24	0/0
2_22_4	0/0
2_22_6	0/0
2_22_7	0/0
2_22_B1265	0/0
2_23_1	0/0
2_23_6	0/0
2_23_7	0/0
2_23_B1616	0/0
2_4_1	0/0
2_4_4	0/0
2_4_5	0/0
2_4_B1168	0/0
3083-RR-0001R	0/0
3083-RR-0002R	0/0
3083-RR-0003R	0/0
3083-RR-0004R	0/0
3083-RR-0005R	0/0
3083-RR-0006R	0/0
3083-RR-0007R	0/0
3083-RR-0008R	0/0
3083-RR-0009R	0/0
3083-RR-0010R	0/0
3083-RR-0011R	0/0
3083-RR-0012R	0/0
3083-RR-0013R	0/0
3083-RR-0014R	0/0
3083-RR-0015R	0/0
3083-RR-0016R	0/0
3083-RR-0017R	0/0
3083-RR-0018R	0/0
3083-RR-0019R	0/0
3083-RR-0020R	0/0
3083-RR-0021R	0/0
3083-RR-0022R	0/0
3083-RR-0023R	0/0
3083-RR-0024R	0/0
3083-RR-0025R	0/0
3083-RR-0026R	0/0
3083-RR-0027R	0/0
3083-RR-0028R	0/0
3083-RR-0029R	0/0
3083-RR-0030R	0/0
3083-RR-0031R	0/0
3083-RR-0032R	0/0
3083-RR-0033R	0/0
3083-RR-0036R	0/0
3083-RR-0037R	0/0
3083-RR-0038R	0/0
3083-RR-0039R	0/0
3083-RR-0040R	0/0
3083-RR-0041R	0/0
3083-RR-0042R	0/0
3083-RR-0043R	0/0
3083-RR-0044R	0/0
3083-RR-0045R	0/0
3083-RR-0046R	0/0
3083-RR-0048R	0/0
3083-RR-0049R	0/0
3083-RR-0050R	0/0
3083-RR-0051R	0/0
3083-RR-0052R	0/0
3083-RR-0053R	0/0
3083-RR-0054R	0/0
3083-RR-0055R	0/0
3083-RR-0056R	0/0
3083-RR-0057R	0/0
3083-RR-0058R	0/0
3083-RR-0059R	0/0
3083-RR-0060R	0/0
3083-RR-0061R	0/0
3083-RR-0062R	0/0
3083-RR-0063R	0/0
3083-RR-0064R	0/0
3083-RR-0065R	0/0
3083-RR-0066R	0/0
3083-RR-0067R	0/0
3083-RR-0068R	0/0
3083-RR-0069R	0/0
3083-RR-0070R	0/0
3083-RR-0071R	0/0
3083-RR-0072R	0/0
3083-RR-0073R	0/0
3083-RR-0077R	0/0
3083-RR-0078R	0/0
3083-RR-0079R	0/0
3083-RR-0080R	0/0
3083-RR-0081R	0/0
3083-RR-0082R	0/0
3083-RR-0083R	0/0
3083-RR-0084R	0/0
3083-RR-0085R	0/0
3083-RR-0086R	0/0
3083-RR-0087R	0/0
3083-RR-0088R	0/0
3083-RR-0089R	0/0
3083-RR-0090R	0/0
3083-RR-0091R	0/0
3083-RR-0092R	0/0
3083-RR-0093R	0/0
3083-RR-0094R	0/0
3083-RR-0095R	0/0
3083-RR-0096	0/0
3083-RR-0098	0/0
3083-RR-0100	0/0
3083-RR-0101	0/0
3083-RR-0102	0/0
3083-RR-0103	0/0
3083-RR-0105	0/0
3083-RR-0106	0/0
3083-RR-0107	0/0
3083-RR-0108	0/0
3083-RR-0109	0/0
3083-RR-0110	0/0
3083-RR-0111	0/0
3083-RR-0112	0/0
3083-RR-0113	0/0
3083-RR-0114	0/0
3083-RR-0115	0/0
3083-RR-0117	0/0
3083-RR-0118	0/0
3083-RR-0119	0/0
3083-RR-0120	0/0
3083-RR-0121	0/0
3083-RR-0122	0/0
3083-RR-0123	0/0
3083-RR-0124	0/0
3083-RR-0125	0/0
3083-RR-0126	0/0
3083-RR-0127	0/0
3083-RR-0128	0/0
3083-RR-0129	0/0
3083-RR-0130	0/0
3083-RR-0131	0/0
3083-RR-0132	0/0
3083-RR-0133	0/0
3083-RR-0134	0/0
3083-RR-0135	0/0
3083-RR-0136	0/0
3083-RR-0137	0/0
3083-RR-0138	0/0
3083-RR-0139	0/0
3083-RR-0140	0/0
3083-RR-0142	0/0
3083-RR-0143	0/0
3083-RR-0144	0/0
3083-RR-0145	0/0
3083-RR-0146	0/0
3083-RR-0147	0/0
3083-RR-0148	0/0
3083-RR-0149	0/0
3083-RR-0150	0/0
3083-RR-0151	0/0
3083-RR-0152	0/0
3083-RR-0153	0/0
3083-RR-0154	0/0
3083-RR-0156	0/0
3083-RR-0157	0/0
3083-RR-0158	0/0
3083-RR-0159	0/0
3083-RR-0160	0/0
3083-RR-0161	0/0
3083-RR-0162	0/0
3083-RR-0163	0/0
3083-RR-0164	0/0
3083-RR-0165	0/0
3083-RR-0166	0/0
3083-RR-0167	0/0
3083-RR-0168	0/0
3083-RR-0169	0/0
3083-RR-0170	0/0
3083-RR-0172	0/0
3083-RR-0173	0/0
3083-RR-0174	0/0
3083-RR-0175	0/0
3083-RR-0176	0/0
3083-RR-0177	0/0
3083-RR-0178	0/0
3083-RR-0180	0/0
3083-RR-0181	0/0
3083-RR-0182	0/0
3083-RR-0183	0/0
3083-RR-0184	0/0
3083-RR-0185	0/0
3083-RR-0186	0/0
3083-RR-0187	0/0
3083-RR-0188	0/0
3083-RR-0189	0/0
3083-RR-0190	0/0
3083-RR-0191	0/0
3083-RR-0192	0/0
3083-RR-0195	0/0
3083-RR-0196	0/0
3083-RR-0197	0/0
3083-RR-0198	0/0
3083-RR-0199	0/0
3083-RR-0200	0/0
3083-RR-0202	0/0
3083-RR-0204	0/0
3083-RR-0206	0/0
3083-RR-0207	0/0
3083-RR-0208	0/0
3083-RR-0209	0/0
3083-RR-0210	0/0
3083-RR-0212	0/0
3083-RR-0213	0/0
3083-RR-0214	0/0
3083-RR-0216	0/0
3083-RR-0217	0/0
3083-RR-0218	0/0
3083-RR-0219	0/0
3083-RR-0220	0/0
3083-RR-0225	0/0
3083-RR-0226	0/0
3083-RR-0227	0/0
3083-RR-0230	0/0
3083-RR-0232	0/0
3083-RR-0233	0/0
3083-RR-0234	0/0
3083-RR-0235	0/0
3083-RR-0236	0/0
3083-RR-0237	0/0
3083-RR-0238	0/0
3083-RR-0239	0/0
3083-RR-0240	0/0
3083-RR-0241	0/0
3083-RR-0242	0/0
3083-RR-0243	0/0
3083-RR-0244	0/0
3083-RR-0245	0/0
3083-RR-0246	0/0
3083-RR-0247	0/0
3083-RR-0248	0/0
3083-RR-0249	0/0
3083-RR-0250	0/0
3083-RR-0251	0/0
3083-RR-0252	0/0
3083-RR-0253	0/0
3083-RR-0254	0/0
343	0/0
3502	0/0
352	0/0
3595-ST-0002	0/0
3595-ST-0004	0/0
3595-ST-0006	0/0
3595-ST-0008	0/0
3595-ST-0009	0/0
3595-ST-0015	0/0
3595-ST-0016	0/0
3595-ST-0017	0/0
3595-ST-0018	0/0
3595-ST-0020	0/0
3595-ST-0025	0/0
3595-ST-0027	0/0
3595-ST-0029	0/0
3595-ST-0034	0/0
3595-ST-0035	0/0
3595-ST-0036	0/0
3595-ST-0038	0/0
3595-ST-0039	0/0
3595-ST-0040	0/0
3595-ST-0042	0/0
3595-ST-0045	0/0
3595-ST-0047	0/0
3595-ST-0050	0/0
3595-ST-0051	0/0
3595-ST-0053	0/0
3595-ST-0054	0/0
3595-ST-0058	0/0
3595-ST-0059	0/0
3595-ST-0060	0/0
3595-ST-0061	0/0
3595-ST-0062	0/0
3595-ST-0064	0/0
3595-ST-0066	0/0
3595-ST-0067	0/0
3595-ST-0068	0/0
3595-ST-0069	0/0
3595-ST-0070	0/0
3595-ST-0071	0/0
3595-ST-0072	0/0
3595-ST-0079	0/0
3595-ST-0080	0/0
3595-ST-0081	0/0
3595-ST-0083	0/0
3595-ST-0086	0/0
3595-ST-0087	0/0
3595-ST-0088	0/0
3595-ST-0092	0/0
3595-ST-0093	0/0
3595-ST-0101	0/0
3595-ST-0102	0/0
3595-ST-0103	0/0
3595-ST-0105	0/0
3595-ST-0106	0/0
3595-ST-0107	0/0
3595-ST-0112	0/0
3595-ST-0113	0/0
3595-ST-0114	0/0
3595-ST-0118	0/0
3595-ST-0120	0/0
3595-ST-0121	0/0
3595-ST-0122	0/0
3595-ST-0123	0/0
3595-ST-0129	0/0
3595-ST-0130	0/0
3595-ST-0131	0/0
3595-ST-0132	0/0
3595-ST-0134	0/0
3595-ST-0135	0/0
3595-ST-0136	0/0
3595-ST-0140	0/0
3595-ST-0141	0/0
3595-ST-0143	0/0
3595-ST-0145	0/0
3595-ST-0146	0/0
3595-ST-0148	0/0
3595-ST-0151	0/0
3595-ST-0152	0/0
3595-ST-0153	0/0
3595-ST-0155	0/0
3595-ST-0158	0/0
3595-ST-0159	0/0
3595-ST-0164	0/0
3595-ST-0165	0/0
3595-ST-0166	0/0
3595-ST-0167	0/0
3595-ST-0169	0/0
3595-ST-0173	0/0
3595-ST-0174	0/0
3595-ST-0176	0/0
3595-ST-0177	0/0
3595-ST-0178	0/0
3595-ST-0179	0/0
3595-ST-0180	0/0
3595-ST-0183	0/0
3595-ST-0184	0/0
3595-ST-0185	0/0
3595-ST-0188	0/0
3595-ST-0189	0/0
3595-ST-0195	0/0
3595-ST-0196	0/0
3595-ST-0197	0/0
3595-ST-0199	0/0
3595-ST-0200	0/0
3595-ST-0202	0/0
3595-ST-0205	0/0
3595-ST-0208	0/0
3595-ST-0210	0/0
3595-ST-0212	0/0
3595-ST-0215	0/0
3595-ST-0216	0/0
3595-ST-0218	0/0
3595-ST-0219	0/0
3595-ST-0220	0/0
3595-ST-0221	0/0
3595-ST-0222	0/0
3595-ST-0225	0/0
3595-ST-0226	0/0
3595-ST-0227	0/0
3595-ST-0228	0/0
3595-ST-0229	0/0
3595-ST-0230	0/0
3595-ST-0233	0/0
3595-ST-0234	0/0
3595-ST-0236	0/0
3595-ST-0237	0/0
3595-ST-0238	0/0
3595-ST-0239	0/0
3595-ST-0240	0/0
3595-ST-0242	0/0
3595-ST-0243	0/0
3595-ST-0244	0/0
3595-ST-0245	0/0
3595-ST-0247	0/0
3595-ST-0248	0/0
3595-ST-0250	0/0
3595-ST-0252	0/0
3595-ST-0253	0/0
3595-ST-0254	0/0
3595-ST-0255	0/0
3595-ST-0256	0/0
3595-ST-0259	0/0
3595-ST-0260	0/0
3595-ST-0261	0/0
3595-ST-0262	0/0
3595-ST-0264	0/0
3595-ST-0265	0/0
3595-ST-0269	0/0
3595-ST-0270	0/0
3595-ST-0271	0/0
3595-ST-0275	0/0
3595-ST-0276	0/0
3595-ST-0279	0/0
3595-ST-0284	0/0
3595-ST-0285	0/0
3595-ST-0294	0/0
3595-ST-0295	0/0
3595-ST-0299	0/0
3595-ST-0300	0/0
3595-ST-0301	0/0
3595-ST-0302	0/0
3595-ST-0303	0/0
3595-ST-0304	0/0
3595-ST-0306	0/0
3595-ST-0309	0/0
3595-ST-0312	0/0
3595-ST-0313	0/0
3595-ST-0314	0/0
3595-ST-0315	0/0
3595-ST-0322	0/0
3595-ST-0323	0/0
3595-ST-0324	0/0
3595-ST-0325	0/0
3595-ST-0327	0/0
3595-ST-0328	0/0
3595-ST-0329	0/0
3595-ST-0331	0/0
3595-ST-0333	0/0
3595-ST-0335	0/0
3595-ST-0337	0/0
3595-ST-0338	0/0
3595-ST-0339	0/0
3595-ST-0340	0/0
3595-ST-0341	0/0
3595-ST-0345	0/0
3595-ST-0346	0/0
3595-ST-0347	0/0
3595-ST-0348	0/0
3595-ST-0357	0/0
3595-ST-0358	0/0
3595-ST-0361	0/0
3595-ST-0362	0/0
3595-ST-0364	0/0
3595-ST-0366	0/0
3595-ST-0368	0/0
3595-ST-0370	0/0
3595-ST-0371	0/0
3595-ST-0372	0/0
3595-ST-0373	0/0
3595-ST-0376	0/0
3595-ST-0378	0/0
3595-ST-0379	0/0
3595-ST-0380	0/0
3595-ST-0381	0/0
3595-ST-0382	0/0
3595-ST-0388	0/0
3595-ST-0389	0/0
3595-ST-0392	0/0
3595-ST-0393	0/0
3595-ST-0395	0/0
3595-ST-0398	0/0
3595-ST-0404	0/0
3595-ST-0405	0/0
3595-ST-0409	0/0
3595-ST-0410	0/0
3595-ST-0411	0/0
3595-ST-0417	0/0
3595-ST-0424	0/0
3595-ST-0425	0/0
3595-ST-0427	0/0
3595-ST-0428	0/0
3595-ST-0429	0/0
3595-ST-0432	0/0
3595-ST-0435	0/0
3595-ST-0443	0/0
3595-ST-0445	0/0
3595-ST-0448	0/0
3595-ST-0451	0/0
3595-ST-0452	0/0
3595-ST-0454	0/0
3595-ST-0456	0/0
3595-ST-0458	0/0
3595-ST-0461	0/0
3595-ST-0465	0/0
3595-ST-0466	0/0
3595-ST-0468	0/0
3595-ST-0471	0/0
3595-ST-0472	0/0
3595-ST-0473	0/0
3595-ST-0475	0/0
3595-ST-0476	0/0
3595-ST-0477	0/0
3595-ST-0478	0/0
3595-ST-0484	0/0
3595-ST-0486	0/0
3595-ST-0491	0/0
3595-ST-0494	0/0
3595-ST-0495	0/0
3595-ST-0496	0/0
3595-ST-0498	0/0
3595-ST-0500	0/0
3595-ST-0501	0/0
3595-ST-0503	0/0
3595-ST-0504	0/0
3595-ST-0505	0/0
3595-ST-0506	0/0
3595-ST-0507	0/0
3595-ST-0509	0/0
3595-ST-0514	0/0
3595-ST-0515	0/0
3595-ST-0517	0/0
3595-ST-0522	0/0
3595-ST-0523	0/0
3595-ST-0524	0/0
3595-ST-0525	0/0
3595-ST-0526	0/0
3595-ST-0527	0/0
3595-ST-0529	0/0
3595-ST-0530	0/0
3595-ST-0531	0/0
3595-ST-0532	0/0
3595-ST-0533	0/0
3595-ST-0534	0/0
3595-ST-0536	0/0
3595-ST-0537	0/0
3595-ST-0538	0/0
3595-ST-0539	0/0
3595-ST-0540	0/0
3595-ST-0541	0/0
3595-ST-0544	0/0
3595-ST-0548	0/0
3595-ST-0549	0/0
3595-ST-0550	0/0
3595-ST-0552	0/0
3595-ST-0553	0/0
3595-ST-0555	0/0
3595-ST-0559	0/0
3595-ST-0561	0/0
3595-ST-0564	0/0
3595-ST-0568	0/0
3595-ST-0569	0/0
3595-ST-0570	0/0
3595-ST-0571	0/0
3595-ST-0573	0/0
3595-ST-0574	0/0
3595-ST-0577	0/0
3595-ST-0578	0/0
3595-ST-0584	0/0
3595-ST-0585	0/0
3595-ST-0586	0/0
3595-ST-0587	0/0
3595-ST-0588	0/0
3595-ST-0590	0/0
3595-ST-0591	0/0
3595-ST-0592	0/0
3595-ST-0593	0/0
3595-ST-0595	0/0
3595-ST-0596	0/0
3595-ST-0597	0/0
3595-ST-0599	0/0
3595-ST-0600	0/0
3595-ST-0601	0/0
3595-ST-0602	0/0
3595-ST-0604	0/0
3595-ST-0605	0/0
3595-ST-0606	0/0
3595-ST-0607	0/0
3595-ST-0608	0/0
3595-ST-0609	0/0
3595-ST-0610	0/0
3595-ST-0611	0/0
3595-ST-0612	0/0
3595-ST-0613	0/0
3595-ST-0614	0/0
3595-ST-0617	0/0
3595-ST-0618	0/0
3595-ST-0619	0/0
3595-ST-0622	0/0
3595-ST-0624	0/0
3595-ST-0625	0/0
3595-ST-0627	0/0
3595-ST-0628	0/0
3595-ST-0630	0/0
3595-ST-0631	0/0
3595-ST-0635	0/0
3595-ST-0639	0/0
3595-ST-0640	0/0
3595-ST-0641	0/0
3595-ST-0643	0/0
3595-ST-0646	0/0
3595-ST-0648	0/0
3595-ST-0650	0/0
3595-ST-0651	0/0
3595-ST-0652	0/0
3595-ST-0653	0/0
3595-ST-0655	0/0
3595-ST-0656	0/0
3595-ST-0658	0/0
3595-ST-0659	0/0
3595-ST-0661	0/0
3595-ST-0662	0/0
3595-ST-0664	0/0
3595-ST-0665	0/0
3595-ST-0667	0/0
3595-ST-0670	0/0
3595-ST-0671	0/0
3595-ST-0675	0/0
3595-ST-0677	0/0
3595-ST-0678	0/0
3595-ST-0679	0/0
3595-ST-0680	0/0
3595-ST-0681	0/0
3595-ST-0682	0/0
3595-ST-0684	0/0
3595-ST-0685	0/0
3595-ST-0688	0/0
3595-ST-0689	0/0
3595-ST-0690	0/0
3595-ST-0692	0/0
3595-ST-0693	0/0
3595-ST-0694	0/0
3595-ST-0695	0/0
3595-ST-0696	0/0
3595-ST-0697	0/0
3595-ST-0698	0/0
3595-ST-0699	0/0
3595-ST-0700	0/0
3595-ST-0702	0/0
3595-ST-0703	0/0
3595-ST-0705	0/0
3595-ST-0706	0/0
3595-ST-0707	0/0
3595-ST-0708	0/0
3595-ST-0710	0/0
3595-ST-0711	0/0
3595-ST-0713	0/0
3595-ST-0715	0/0
3595-ST-0716	0/0
3595-ST-0718	0/0
3595-ST-0720	0/0
3595-ST-0721	0/0
3595-ST-0722	0/0
3595-ST-0723	0/0
3595-ST-0724	0/0
3595-ST-0726	0/0
3595-ST-0728	0/0
3595-ST-0729	0/0
3595-ST-0731	0/0
3595-ST-0733	0/0
3595-ST-0735	0/0
3595-ST-0737	0/0
3595-ST-0738	0/0
3595-ST-0739	0/0
3595-ST-0741	0/0
3595-ST-0743	0/0
3595-ST-0746	0/0
3595-ST-0747	0/0
3595-ST-0748	0/0
3595-ST-0749	0/0
3595-ST-0750	0/0
3595-ST-0751	0/0
3595-ST-0752	0/0
3595-ST-0753	0/0
3595-ST-0757	0/0
3595-ST-0758	0/0
3595-ST-0760	0/0
3595-ST-0761	0/0
3595-ST-0762	0/0
3595-ST-0763	0/0
3595-ST-0769	0/0
3595-ST-0771	0/0
3595-ST-0772	0/0
3595-ST-0774	0/0
3595-ST-0777	0/0
3595-ST-0779	0/0
3595-ST-0780	0/0
3595-ST-0781	0/0
3595-ST-0783	0/0
3595-ST-0786	0/0
3595-ST-0787	0/0
3595-ST-0789	0/0
3595-ST-0790	0/0
3595-ST-0791	0/0
3595-ST-0792	0/0
3595-ST-0794	0/0
3595-ST-0795	0/0
3595-ST-0799	0/0
3595-ST-0801	0/0
3595-ST-0804	0/0
3595-ST-0806	0/0
3595-ST-0807	0/0
3595-ST-0808	0/0
3595-ST-0809	0/0
3595-ST-0810	0/0
3595-ST-0811	0/0
3595-ST-0812	0/0
3595-ST-0815	0/0
3595-ST-0816	0/0
3595-ST-0818	0/0
3595-ST-0821	0/0
3595-ST-0822	0/0
3595-ST-0823	0/0
3595-ST-0824	0/0
3595-ST-0825	0/0
3595-ST-0828	0/0
3595-ST-0829	0/0
3595-ST-0830	0/0
3595-ST-0831	0/0
3595-ST-0833	0/0
3595-ST-0834	0/0
3595-ST-0835	0/0
3595-ST-0836	0/0
3595-ST-0837	0/0
3595-ST-0838	0/0
3595-ST-0840	0/0
3595-ST-0843	0/0
3595-ST-0848	0/0
3595-ST-0851	0/0
3595-ST-0853	0/0
3595-ST-0856	0/0
3595-ST-0859	0/0
3595-ST-0862	0/0
3595-ST-0864	0/0
3595-ST-0865	0/0
3595-ST-0866	0/0
3595-ST-0868	0/0
3595-ST-0869	0/0
3595-ST-0871	0/0
3595-ST-0874	0/0
3595-ST-0877	0/0
3595-ST-0882	0/0
3595-ST-0883	0/0
3595-ST-0886	0/0
3595-ST-0887	0/0
3595-ST-0888	0/0
3595-ST-0889	0/0
3595-ST-0890	0/0
3595-ST-0891	0/0
3595-ST-0892	0/0
3595-ST-0893	0/0
3595-ST-0894	0/0
3595-ST-0896	0/0
3595-ST-0898	0/0
3595-ST-0899	0/0
3595-ST-0900	0/0
3595-ST-0902	0/0
3595-ST-0903	0/0
3595-ST-0906	0/0
3595-ST-0907	0/0
3595-ST-0909	0/0
3595-ST-0911	0/0
3595-ST-0913	0/0
3595-ST-0914	0/0
3595-ST-0918	0/0
3595-ST-0919	0/0
3595-ST-0920	0/0
3595-ST-0921	0/0
3595-ST-0922	0/0
3595-ST-0927	0/0
3595-ST-0930	0/0
3595-ST-0932	0/0
3595-ST-0934	0/0
3595-ST-0935	0/0
3595-ST-0937	0/0
3595-ST-0938	0/0
3595-ST-0939	0/0
3595-ST-0940	0/0
3595-ST-0942	0/0
3595-ST-0944	0/0
3595-ST-0945	0/0
3595-ST-0946	0/0
3595-ST-0948	0/0
3595-ST-0952	0/0
3595-ST-0953	0/0
3595-ST-0954	0/0
3595-ST-0955	0/0
3595-ST-0956	0/0
3595-ST-0958	0/0
3595-ST-0959	0/0
3595-ST-0960	0/0
3595-ST-0961	0/0
3595-ST-0962	0/0
3595-ST-0964	0/0
3595-ST-0965	0/0
3595-ST-0966	0/0
3595-ST-0967	0/0
3595-ST-0968	0/0
3595-ST-0969	0/0
3595-ST-0970	0/0
3595-ST-0971	0/0
3595-ST-0975	0/0
3595-ST-0981	0/0
3595-ST-0982	0/0
3595-ST-0983	0/0
3595-ST-0986	0/0
3595-ST-0988	0/0
3595-ST-0990	0/0
3595-ST-0991	0/0
3595-ST-0992	0/0
3595-ST-0993	0/0
3595-ST-0994	0/0
3595-ST-0996	0/0
3595-ST-0998	0/0
3595-ST-1000	0/0
3595-ST-1001	0/0
3595-ST-1003	0/0
3595-ST-1004	0/0
3595-ST-1005	0/0
3595-ST-1011	0/0
3595-ST-1012	0/0
3595-ST-1013	0/0
3595-ST-1014	0/0
3595-ST-1018	0/0
3595-ST-1020	0/0
3595-ST-1021	0/0
3595-ST-1023	0/0
3595-ST-1025	0/0
3595-ST-1028	0/0
3595-ST-1029	0/0
3595-ST-1031	0/0
3595-ST-1033	0/0
3595-ST-1034	0/0
3595-ST-1035	0/0
3595-ST-1036	0/0
