k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified	1.0	9.75	21.5	37.25	374.0	1.0	1.0	10.0	23.25	30.0	1.0	1.0	9.0	18.0	53.0	1.0	1.0	2.0	12.75	27.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleomassariaceae;g__Tumularia	1.0	17.0	50.0	109.5	455.0	12.0	82.25	99.0	223.75	587.0	1.0	10.25	45.5	164.75	539.0	1.0	14.5	31.0	384.75	901.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleomassariaceae;g__unidentified	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	63.0	178.0	260.5	309.0	465.0	23.0	121.0	234.5	373.75	560.0	1.0	78.75	123.5	209.0	368.0	1.0	230.0	298.5	345.75	1045.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris	1.0	1.0	1.0	2.5	27.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.75	7.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Dendryphiella	1.0	1.0	1.0	15.5	187.0	1.0	2.5	7.0	15.75	52.0	1.0	1.0	1.0	2.25	15.0	1.0	1.0	1.0	4.25	19.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Exserohilum	1.0	1.0	1.0	10.25	57.0	1.0	1.0	1.0	3.75	18.0	1.0	1.0	1.0	2.25	19.0	1.0	1.0	1.0	2.0	12.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda	1.0	1.0	4.0	18.0	4702.0	1.0	1.0	2.5	9.5	80.0	1.0	1.0	1.0	15.0	75.0	1.0	6.75	11.5	49.5	193.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	1.0	1.0	1.0	2.0	8.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	20.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tetraplosphaeriaceae;g__Tetraplosphaeria	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	7.0	22.0	1.0	1.0	1.0	4.75	10.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Roussoella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Dendryphion	1.0	1.0	4.5	23.75	1328.0	1.0	8.5	18.0	56.5	90.0	1.0	1.0	8.5	12.0	88.0	1.0	1.0	6.0	14.25	28.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula	1.0	5.5	16.5	21.25	380.0	1.0	1.0	9.0	23.25	136.0	1.0	1.0	2.0	19.5	135.0	1.0	7.75	17.0	32.25	81.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified	1.0	1.0	1.0	2.5	10.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__unidentified	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Troposporella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.5	8.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;__;__	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae;g__unidentified	1.0	1.0	1.0	3.0	28.0	1.0	17.75	48.0	93.0	337.0	1.0	8.0	32.0	51.25	104.0	1.0	99.5	215.5	343.75	788.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora	1.0	4.0	10.0	20.0	38.0	1.0	1.0	1.0	1.75	13.0	1.0	1.0	6.5	27.0	59.0	1.0	1.0	1.0	6.5	15.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;__	1.0	1.0	6.0	11.0	23.0	1.0	1.0	1.0	2.5	26.0	1.0	1.0	1.0	4.25	103.0	1.0	1.0	7.5	23.5	182.0
