#OTU ID	POX-C	B-glucosidase	Protein	Unassigned;Other;Other;Other;Other;Other	k__Fungi;Other;Other;Other;Other;Other	k__Fungi;p__Ascomycota;Other;Other;Other;Other	k__Fungi;p__Ascomycota;c__Dothideomycetes;Other;Other;Other	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Macrophomina	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Cercospora	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;Other	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__unidentified	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;Other	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;Other	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__Tubeufia	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae;g__Cyphellophora	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Eurotium	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Neosartorya	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Phialosimplex	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Ilyonectria	k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Pseudorobillarda	k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Vermispora	k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Veronaea	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;Other;Other	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;Other	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Leotiaceae;g__Neobulgaria	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Leotiaceae;g__unidentified	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Helvellaceae;Other	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Williopsis	k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;Other;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__unidentified;g__unidentified	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__Phomopsis	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Stephanonectria	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Nomuraea	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Pochonia	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypocrea	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Acremonium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Myrothecium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Stachybotrys	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Stilbella	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neonectria	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Volutella	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Glomerellaceae;g__Glomerella	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Myrmecridium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Magnaporthaceae;g__Gaeumannomyces	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Magnaporthaceae;g__Mycoleptodiscus	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Plectosphaerellaceae;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Plectosphaerellaceae;g__Plectosphaerella	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales;f__Phyllachoraceae;g__Colletotrichum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;Other;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Zopfiella	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;Other;Other	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	k__Fungi;p__Basidiomycota;Other;Other;Other;Other	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Coniophoraceae;g__Coniophora	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Waitea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Radiigera	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;Other;Other	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__unidentified	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur	k__Fungi;p__Basidiomycota;c__Tremellomycetes;Other;Other;Other	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;Other;Other	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Cryptococcus	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cuniculitremaceae;g__Cuniculitrema	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__unidentified;g__unidentified	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales;Other;Other	k__Fungi;p__Zygomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified
M.T1.R1.S1	869.153225806452	1.90612612612613	6284.21052631579	0.152040816327	0.0418367346939	0.0142857142857	0.0632653061224	0	0	0	0	0.00102040816327	0	0	0	0	0	0	0	0.00714285714286	0	0.00102040816327	0.0030612244898	0.0316326530612	0.00816326530612	0.00102040816327	0	0.00102040816327	0	0	0	0	0	0.00816326530612	0	0	0.00102040816327	0	0.00102040816327	0	0	0.0112244897959	0	0.00816326530612	0.00714285714286	0.0265306122449	0.00204081632653	0.0214285714286	0	0.015306122449	0.00102040816327	0	0.00102040816327	0.00102040816327	0	0.00102040816327	0.0030612244898	0	0.0030612244898	0	0.00408163265306	0	0	0.0030612244898	0.00612244897959	0.00102040816327	0	0	0	0.00102040816327	0	0	0	0.0357142857143	0	0	0.00612244897959	0.00102040816327	0.00816326530612	0.00102040816327	0.015306122449	0.00102040816327	0.0030612244898	0	0	0	0.0265306122449	0.0112244897959	0	0	0	0	0	0	0	0.00408163265306	0	0.00408163265306	0	0.0224489795918	0	0	0.00408163265306	0	0	0	0	0	0.40306122449
M.T1.R1.S2	841.409274193548	1.60509009009009	6250.52631578947	0.127401415571	0.0434782608696	0.0283114256825	0.0121334681496	0	0	0	0.00404448938322	0.00404448938322	0	0	0	0.0010111223458	0	0.0010111223458	0	0.0131445904954	0	0.0010111223458	0.0010111223458	0.0647118301314	0.00808897876643	0.0010111223458	0	0.0010111223458	0	0	0	0	0	0.0202224469161	0.0010111223458	0	0	0	0.0010111223458	0	0	0.00707785642063	0	0.00303336703741	0.00606673407482	0.00707785642063	0	0.0252780586451	0	0.0303336703741	0.00707785642063	0	0	0	0	0	0.0010111223458	0	0.00606673407482	0.0010111223458	0	0	0	0.00505561172902	0.00303336703741	0.0111223458038	0	0	0	0	0	0	0	0.00910010111223	0	0	0.00707785642063	0.00303336703741	0.00303336703741	0	0.0242669362993	0.00707785642063	0.00303336703741	0	0	0	0.0131445904954	0.0111223458038	0	0	0	0	0	0	0	0	0	0	0	0.0111223458038	0	0	0	0	0	0	0	0	0.461071789687
M.T1.R1.S3	720.344758064516	1.42864864864865	6103.15789473684	0.101814516129	0.054435483871	0.0110887096774	0.0211693548387	0	0	0	0.0070564516129	0.0070564516129	0	0	0	0	0	0.00100806451613	0	0.0110887096774	0	0	0	0.0453629032258	0.0161290322581	0.00100806451613	0	0	0	0	0	0	0	0.0110887096774	0.00100806451613	0	0	0	0	0	0	0.00100806451613	0	0.00604838709677	0.0201612903226	0.0120967741935	0	0.0141129032258	0	0.0171370967742	0.00201612903226	0	0.00302419354839	0.00100806451613	0	0	0.00504032258065	0.00100806451613	0.00201612903226	0	0.00100806451613	0	0	0.00100806451613	0.00504032258065	0.00302419354839	0	0.00100806451613	0	0.00100806451613	0	0	0	0.00604838709677	0	0	0.00806451612903	0.00201612903226	0	0	0.0332661290323	0.00403225806452	0.00504032258065	0	0	0	0.0110887096774	0.0110887096774	0	0	0	0	0	0	0	0	0	0	0	0.0181451612903	0	0	0	0	0	0	0	0	0.515120967742
M.T1.R2.S1	828.798387096774	1.82355855855856	6280	0.181634712412	0.0383451059536	0.0151362260343	0.0232088799193	0	0.00403632694248	0	0.00201816347124	0	0	0	0	0.00302724520686	0	0.00100908173562	0	0.0050454086781	0	0.00201816347124	0.0050454086781	0.0252270433905	0.00302724520686	0.00403632694248	0	0.00100908173562	0	0	0	0	0	0.0110998990918	0	0	0	0	0	0	0	0.0171543895055	0	0.00706357214934	0.00201816347124	0.0131180625631	0	0.0100908173562	0	0.029263370333	0.00100908173562	0	0	0	0	0	0.00302724520686	0.00302724520686	0.00706357214934	0	0	0	0	0.00706357214934	0.00201816347124	0.0110998990918	0	0	0	0	0	0	0	0.0272452068618	0	0	0.00201816347124	0.00100908173562	0.00302724520686	0	0.0312815338042	0.00100908173562	0.00100908173562	0	0	0.00100908173562	0.0110998990918	0.0100908173562	0	0	0	0.00201816347124	0	0	0.00100908173562	0	0	0.00201816347124	0	0.0161453077699	0	0	0	0	0	0	0	0	0.452068617558
M.T1.R2.S2	904.46370967742	1.76761261261261	6275.78947368421	0.080971659919	0.0425101214575	0.0121457489879	0.0414979757085	0	0	0	0	0.00303643724696	0	0	0	0	0	0.00101214574899	0	0.00202429149798	0	0	0.00303643724696	0.0212550607287	0.00101214574899	0.00101214574899	0	0	0	0	0	0	0	0.00101214574899	0	0	0	0	0	0	0	0.00404858299595	0	0.00607287449393	0.00303643724696	0.0111336032389	0	0.0303643724696	0	0.0273279352227	0	0	0.00202429149798	0	0	0	0.00202429149798	0.00202429149798	0.00101214574899	0.00101214574899	0.00101214574899	0	0	0.00404858299595	0.00607287449393	0.0111336032389	0	0	0	0.00101214574899	0	0	0	0.0506072874494	0	0	0.0080971659919	0	0.00303643724696	0	0.0293522267206	0	0	0	0	0.00101214574899	0.0111336032389	0.00708502024291	0	0	0	0	0	0	0	0	0	0	0	0.0111336032389	0	0	0	0	0	0	0	0	0.554655870445
M.T1.R2.S3	773.310483870968	1.34855855855856	4368.42105263158	0.127401415571	0.0444893832154	0.0202224469161	0.00505561172902	0	0	0	0	0.0010111223458	0	0	0	0	0	0.00202224469161	0	0.00303336703741	0	0.00303336703741	0	0.0505561172902	0.00707785642063	0	0	0	0	0	0	0	0	0.00303336703741	0	0	0	0	0	0	0	0.0121334681496	0	0	0.0010111223458	0.00910010111223	0.0010111223458	0.0222446916077	0	0.00606673407482	0.00303336703741	0.0010111223458	0.00303336703741	0.0010111223458	0	0	0.0010111223458	0	0.0384226491405	0.00202224469161	0	0	0.0010111223458	0.00707785642063	0.00404448938322	0.00707785642063	0	0	0	0	0	0	0	0.00606673407482	0	0	0.00808897876643	0.00202224469161	0.0010111223458	0	0.0495449949444	0.00404448938322	0.00404448938322	0	0.0010111223458	0	0.0131445904954	0.00910010111223	0	0	0	0	0	0.0010111223458	0	0	0	0	0	0.0262891809909	0	0	0	0	0	0	0	0	0.487360970677
M.T1.R3.S1	793.487903225806	1.37504504504504	1240	0.0714285714286	0.0191146881288	0.010060362173	0.00704225352113	0	0	0	0	0.0010060362173	0	0	0	0.00201207243461	0	0	0	0.00301810865191	0	0	0	0.0362173038229	0.00301810865191	0	0	0	0	0	0	0	0	0.00503018108652	0.0010060362173	0	0	0	0	0	0	0.00201207243461	0	0.00704225352113	0.00201207243461	0.00704225352113	0	0.0171026156942	0	0.0191146881288	0.00201207243461	0	0.00301810865191	0	0	0	0.00201207243461	0.00201207243461	0	0.00201207243461	0	0	0	0.0130784708249	0.00301810865191	0.00603621730382	0	0.0010060362173	0	0.0010060362173	0	0	0	0	0	0	0.0010060362173	0.0010060362173	0.00201207243461	0	0.0684104627767	0	0	0	0	0	0.0150905432596	0.00201207243461	0	0	0	0	0	0	0	0	0	0	0	0.0261569416499	0.0010060362173	0	0	0	0	0	0	0	0.634808853119
M.T1.R3.S2	874.197580645161	1.5863963963964	6191.57894736842	0.12209889001	0.00807265388496	0.0232088799193	0.029263370333	0	0.00100908173562	0	0	0	0	0	0	0	0	0.00100908173562	0	0.00908173562059	0	0	0	0.0353178607467	0.00302724520686	0	0	0.00605449041372	0	0	0	0	0	0.0141271442987	0.00302724520686	0	0	0	0	0	0	0.0110998990918	0	0.00403632694248	0.00605449041372	0.0201816347124	0	0.0181634712412	0	0.0343087790111	0	0	0.00100908173562	0.00201816347124	0.00100908173562	0	0.00201816347124	0.0050454086781	0.00706357214934	0.00100908173562	0	0	0	0.00201816347124	0	0.0131180625631	0	0	0	0	0	0	0	0.0413723511604	0.00100908173562	0	0.00605449041372	0.00201816347124	0.00605449041372	0	0.037336024218	0.00201816347124	0.00908173562059	0	0	0	0.0131180625631	0.0121089808274	0	0	0	0	0	0	0	0.00100908173562	0	0.00302724520686	0	0.0141271442987	0.00100908173562	0	0.00100908173562	0	0	0	0	0	0.466195761857
M.T1.R3.S3	900.932661290323	1.1290990990991	5745.26315789474	0.134994807892	0.0394600207684	0.0238836967809	0.0249221183801	0	0	0	0	0.00830737279335	0	0	0	0	0.00207684319834	0.00207684319834	0	0.00207684319834	0	0	0.00103842159917	0.0207684319834	0.0114226375909	0.00207684319834	0	0	0	0	0	0	0	0.0197300103842	0.00103842159917	0	0	0	0	0	0	0	0	0.0114226375909	0.0166147455867	0.0197300103842	0	0.0269989615784	0	0.0176531671859	0.00519210799585	0	0.00311526479751	0	0	0	0.00103842159917	0	0.00207684319834	0.00207684319834	0	0	0	0.00311526479751	0.00623052959502	0.00726895119418	0	0	0	0.00103842159917	0	0	0	0.00415368639668	0	0	0.00311526479751	0.00415368639668	0.00519210799585	0	0.0218068535826	0.00415368639668	0	0	0	0	0.0238836967809	0.00934579439252	0	0	0	0	0	0	0	0	0	0	0	0.0280373831776	0.00103842159917	0	0	0	0	0	0	0	0.477673935618
M.T1.R4.S1	778.354838709677	1.4686036036036	6970.52631578947	0.086032388664	0.0141700404858	0.0202429149798	0.0384615384615	0	0	0	0.00101214574899	0.00101214574899	0	0	0	0	0	0	0	0.00506072874494	0	0	0	0.0232793522267	0.00607287449393	0.00101214574899	0	0	0	0	0	0	0	0.0111336032389	0.00101214574899	0	0	0	0	0	0	0.00910931174089	0	0.00910931174089	0.00101214574899	0.0101214574899	0	0.00404858299595	0	0.0495951417004	0.0242914979757	0	0.00202429149798	0.00101214574899	0	0	0.00202429149798	0.00101214574899	0	0.00101214574899	0	0	0.00101214574899	0.0080971659919	0.00708502024291	0.00404858299595	0	0	0	0	0	0	0	0.00506072874494	0	0	0	0.0101214574899	0.00910931174089	0	0.0303643724696	0.00303643724696	0.00101214574899	0	0	0	0.0202429149798	0.0101214574899	0	0	0	0	0	0	0	0	0	0	0	0.0121457489879	0	0	0.00303643724696	0	0	0	0	0	0.552631578947
M.T1.R4.S2	785.921370967742	1.49554054054054	6621.05263157895	0.0683417085427	0.0241206030151	0.0221105527638	0.0211055276382	0	0	0	0	0.00201005025126	0	0	0	0	0	0	0	0.00603015075377	0	0.0120603015075	0.00100502512563	0.0462311557789	0.00804020100503	0.00301507537688	0	0	0	0	0	0	0	0.00201005025126	0.00201005025126	0	0	0	0	0	0	0.0180904522613	0.00100502512563	0.00603015075377	0.00402010050251	0.0160804020101	0	0.00804020100503	0	0.0201005025126	0.00603015075377	0	0.00201005025126	0.00100502512563	0	0	0.00201005025126	0.00201005025126	0.00402010050251	0.00301507537688	0.00100502512563	0	0.00100502512563	0.00603015075377	0.00301507537688	0.00100502512563	0	0.00100502512563	0.00100502512563	0	0	0	0	0.00804020100503	0	0	0.00201005025126	0	0.0160804020101	0	0.0221105527638	0.00301507537688	0.00100502512563	0	0	0	0.0100502512563	0.00502512562814	0	0	0	0	0	0	0	0	0	0.00100502512563	0	0.0110552763819	0	0	0.00201005025126	0	0	0	0	0	0.592964824121
